iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,IID_PID
6756.0,449.0,10.0,1.0,20.0,2.0,17.0,11.0,9.0,8.0,2.0,2.0,431,0,31.0,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,8.0,5.0,7.0,6.0,8.0,2.0,23.0,1.0,6.0,7.0,1.0,11552.0,5228000.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,449.0-431
6755.0,449.0,10.0,1.0,20.0,2.0,17.0,11.0,8.0,8.0,1.0,1.0,430,0,17.0,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,6.0,9.0,8.0,8.0,5.0,23.0,1.0,6.0,7.0,1.0,11552.0,5228000.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,449.0-430
6754.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,2.0,7.0,7.0,10.0,439,1,5.0,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,9.0,3.0,10.0,9.0,10.0,6.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-439
6753.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,13.0,7.0,6.0,9.0,438,0,48.0,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,8.0,2.0,4.0,5.0,10.0,2.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-438
6752.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,12.0,7.0,5.0,8.0,437,1,41.0,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,7.0,6.0,9.0,10.0,9.0,9.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-437
6751.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,6.0,7.0,10.0,7.0,436,1,0.0,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-436
6750.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,7.0,7.0,1.0,6.0,435,1,73.0,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,1.0,9.0,9.0,10.0,10.0,9.0,5.25,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-435
6749.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,4.0,7.0,9.0,5.0,434,0,16.0,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,6.0,6.0,5.0,7.0,7.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-434
6748.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,3.0,7.0,8.0,4.0,433,0,41.0,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,6.0,5.0,5.0,5.0,8.0,5.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-433
6747.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,11.0,7.0,4.0,3.0,432,0,69.0,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,8.0,6.0,8.0,7.0,9.0,5.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-432
6746.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,9.0,7.0,3.0,2.0,431,1,3.0,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,1.0,9.0,8.0,9.0,9.0,5.0,2.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-431
6745.0,448.0,9.0,1.0,18.0,2.0,17.0,11.0,8.0,7.0,2.0,1.0,430,0,-42.0,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,6.0,8.0,8.0,9.0,9.0,4.0,22.0,1.0,2.0,1.0,1.0,10021.0,5508000.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,448.0-430
6744.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,2.0,1.0,1.0,10.0,439,0,49.0,0.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,0.0,7.0,7.0,9.0,3.0,9.0,0.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-439
6743.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,13.0,1.0,10.0,9.0,438,0,35.0,0.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,6.0,3.0,4.0,2.0,9.0,4.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-438
6742.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,12.0,1.0,9.0,8.0,437,0,34.0,0.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,8.0,8.0,10.0,7.0,10.0,7.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-437
6741.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,6.0,1.0,4.0,7.0,436,0,31.0,0.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,7.0,10.0,9.0,9.0,9.0,8.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-436
6740.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,7.0,1.0,5.0,6.0,435,0,18.0,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,6.0,10.0,9.0,8.0,8.0,4.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-435
6739.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,4.0,1.0,3.0,5.0,434,1,13.0,0.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-434
6738.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,3.0,1.0,2.0,4.0,433,0,23.0,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,7.0,5.0,5.0,3.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-433
6737.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,11.0,1.0,8.0,3.0,432,0,8.0,0.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,7.0,9.0,10.0,10.0,10.0,8.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-432
6736.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,9.0,1.0,7.0,2.0,431,0,11.0,1.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,8.0,9.0,8.0,7.0,8.0,2.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-431
6735.0,447.0,8.0,1.0,16.0,2.0,17.0,11.0,8.0,1.0,6.0,1.0,430,0,49.0,1.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,8.0,8.0,8.0,6.0,3.0,26.0,13.0,4.0,1.0,1.0,110003.0,3788100.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,447.0-430
6734.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,2.0,4.0,9.0,10.0,439,1,67.0,0.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,7.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-439
6733.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,13.0,4.0,8.0,9.0,438,1,28.0,0.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,1.0,6.0,4.0,7.0,3.0,7.0,6.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-438
6732.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,12.0,4.0,7.0,8.0,437,0,34.0,0.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,6.0,8.0,9.0,9.0,10.0,8.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-437
6731.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,6.0,4.0,2.0,7.0,436,0,32.0,0.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,7.0,10.0,9.0,9.0,7.0,8.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-436
6730.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,7.0,4.0,3.0,6.0,435,0,23.0,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-435
6729.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,4.0,4.0,1.0,5.0,434,0,28.0,0.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,5.0,5.0,3.0,3.0,5.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-434
6728.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,3.0,4.0,10.0,4.0,433,1,53.0,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,9.0,8.0,8.0,5.0,7.0,5.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-433
6727.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,11.0,4.0,6.0,3.0,432,1,32.0,0.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,3.0,9.0,9.0,6.0,9.0,7.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-432
6726.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,9.0,4.0,5.0,2.0,431,0,25.0,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,7.0,9.0,9.0,8.0,6.0,2.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-431
6725.0,446.0,7.0,1.0,14.0,2.0,17.0,11.0,8.0,4.0,4.0,1.0,430,0,14.0,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,9.0,9.0,6.0,8.0,4.0,28.0,8.0,3.0,2.0,2.0,0.0,5258600.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,446.0-430
6724.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,2.0,12.0,3.0,10.0,439,1,48.0,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,7.0,7.0,7.0,6.0,7.0,5.25,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-439
6723.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,13.0,12.0,2.0,9.0,438,0,39.0,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,1.0,7.0,7.0,10.0,9.0,10.0,8.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-438
6722.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,12.0,12.0,1.0,8.0,437,0,15.0,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,7.0,7.0,8.0,9.0,9.0,8.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-437
6721.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,6.0,12.0,6.0,7.0,436,0,6.0,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,8.0,10.0,9.0,9.0,8.0,7.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-436
6720.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,7.0,12.0,7.0,6.0,435,0,15.0,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,4.0,5.0,8.0,7.0,7.0,6.25,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-435
6719.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,4.0,12.0,5.0,5.0,434,0,13.0,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,9.0,7.0,7.0,7.0,7.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-434
6718.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,3.0,12.0,4.0,4.0,433,0,13.0,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,7.0,6.0,5.0,3.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-433
6717.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,11.0,12.0,10.0,3.0,432,1,-8.0,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,8.0,7.0,8.0,7.0,9.0,10.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-432
6716.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,9.0,12.0,9.0,2.0,431,0,-6.0,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,5.0,3.0,4.0,3.0,6.0,1.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-431
6715.0,445.0,6.0,1.0,12.0,2.0,17.0,11.0,8.0,12.0,8.0,1.0,430,0,27.0,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,8.0,8.0,6.0,7.0,2.0,30.0,13.0,2.0,1.0,1.0,11576.0,9022500.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,445.0-430
6714.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,2.0,11.0,4.0,10.0,439,0,26.0,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,8.0,7.0,8.0,8.0,9.0,3.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-439
6713.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,13.0,11.0,3.0,9.0,438,0,-22.0,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,8.0,2.0,6.0,4.0,10.0,2.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-438
6712.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,12.0,11.0,2.0,8.0,437,0,-8.0,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,8.0,6.0,9.0,8.0,9.0,7.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-437
6711.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,6.0,11.0,7.0,7.0,436,0,11.0,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,10.0,9.0,9.0,10.0,10.0,9.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-436
6710.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,7.0,11.0,8.0,6.0,435,0,-27.0,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,1.0,8.0,9.0,8.0,8.0,8.0,6.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-435
6709.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,4.0,11.0,6.0,5.0,434,0,14.0,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,9.0,8.0,7.0,7.0,7.0,7.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-434
6708.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,3.0,11.0,5.0,4.0,433,0,13.0,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,8.0,6.0,6.0,5.0,5.0,3.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-433
6707.0,444.0,5.0,1.0,10.0,2.0,17.0,11.0,11.0,11.0,1.0,3.0,432,0,-23.0,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,8.0,2.0,5.0,1.0,10016.0,4173700.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,1.0,50.0,10.0,10.0,30.0,0.0,0.0,444.0-432
